specimen_id,document_type,quality_profile,field_name,ground_truth_value,extracted_value,normalized_gt,normalized_pred,exact_match,normalized_match,cer,edit_distance,confidence,latency_ms
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[6].grade,C,,c,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[6].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[7].code,EE303,,ee303,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[7].grade,B,,b,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[7].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[8].code,EE201,,ee201,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[8].grade,B,,b,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[8].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[9].code,EE203,,ee203,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[9].grade,C,,c,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[9].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[10].code,EE205,,ee205,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[10].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[10].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[11].code,CH101,,ch101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[11].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[11].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[12].code,MA102,,ma102,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[12].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[12].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[13].code,EE302,,ee302,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[13].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[13].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[14].code,EE202,,ee202,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[14].grade,A,,a,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[14].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[15].code,EE301,,ee301,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[15].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[15].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[16].code,MA101,,ma101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[16].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[16].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[17].code,EE303,,ee303,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[17].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[17].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[18].code,CH101,,ch101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[18].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[18].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[19].code,EE202,,ee202,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[19].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[19].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[20].code,CH101,,ch101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[20].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[20].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[21].code,ME100,,me100,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[21].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[21].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[22].code,EE201,,ee201,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[22].grade,A,,a,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[22].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[23].code,PH101,,ph101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[23].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[23].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[24].code,EE301,,ee301,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[24].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[24].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[25].code,ES101,,es101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[25].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[25].credits,2,,2,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[26].code,MA102,,ma102,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[26].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[26].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[27].code,PH101,,ph101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[27].grade,A,,a,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[27].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[28].code,EE204,,ee204,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[28].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[28].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[29].code,EE205,,ee205,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[29].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[29].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[30].code,MA101,,ma101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[30].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[30].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[31].code,EE204,,ee204,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[31].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[31].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[32].code,ME100,,me100,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[32].grade,A,,a,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[32].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[33].code,PH101,,ph101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[33].grade,O,,o,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[33].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[34].code,EE203,,ee203,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[34].grade,A+,,a+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[34].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[35].code,ES101,,es101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[35].grade,B+,,b+,,False,False,1.0,2,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[35].credits,2,,2,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[36].code,PH101,,ph101,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[36].grade,B,,b,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[36].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[37].code,EE301,,ee301,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[37].grade,A,,a,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[37].credits,3,,3,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[38].code,EE202,,ee202,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[38].grade,B,,b,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[38].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[39].code,EE201,,ee201,,False,False,1.0,5,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[39].grade,B,,b,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_rotated_90,marksheet,rotated_90,subject[39].credits,4,,4,,False,False,1.0,1,0.95,8534
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,studentName,harsh joshi,harsh joshi,harsh joshi,harsh joshi,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,rollNumber,2020EE000816,2020EE000816,2020ee000816,2020ee000816,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,enrollmentNumber,EN202000816,EN202000816,en202000816,en202000816,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,degreeName,Bachelor of Technology in Electrical Engineering,Bachelor of Technology in Electrical Engineering,bachelor of technology in electrical engineering,bachelor of technology in electrical engineering,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,branchName,electrical engineering,electrical engineering,electrical engineering,electrical engineering,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,batchYears,2020 - 2024,2020 - 2024,2020 - 2024,2020 - 2024,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,fatherName,sagar joshi,,sagar joshi,,False,False,1.0,11,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,motherName,tanya joshi,,tanya joshi,,False,False,1.0,11,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,dateOfBirth,2002-10-31,,2002-10-31,,False,False,1.0,10,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,email,harsh.joshi816@igce.edu.in,,harsh.joshi816@igce.edu.in,,False,False,1.0,26,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,phone,+91 9871578238,,+91 9871578238,,False,False,1.0,14,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,bloodGroup,ab+,,ab+,,False,False,1.0,3,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,universityName,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,indira gandhi college of engineering,indira gandhi college of engineering,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,universityCode,IGCE,IGCE,igce,igce,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,universityTagline,"Empowering Minds, Shaping Future",,"empowering minds, shaping future",,False,False,1.0,32,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,cgpa,7.88,7.88,7.88,7.88,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,issueDate,2024-10-02,2024-10-02,2024-10-02,2024-10-02,True,True,0.0,0,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,documentType,marksheet,,marksheet,,False,False,1.0,9,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[0].code,MA101,,ma101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[0].grade,B,,b,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[0].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[1].code,EE204,,ee204,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[1].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[1].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[2].code,EE203,,ee203,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[2].grade,A,,a,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[2].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[3].code,EE303,,ee303,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[3].grade,A,,a,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[3].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[4].code,EE201,,ee201,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[4].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[4].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[5].code,ME100,,me100,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[5].grade,B,,b,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[5].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[6].code,EE205,,ee205,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[6].grade,C,,c,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[6].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[7].code,EE303,,ee303,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[7].grade,B,,b,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[7].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[8].code,EE201,,ee201,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[8].grade,B,,b,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[8].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[9].code,EE203,,ee203,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[9].grade,C,,c,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[9].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[10].code,EE205,,ee205,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[10].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[10].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[11].code,CH101,,ch101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[11].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[11].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[12].code,MA102,,ma102,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[12].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[12].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[13].code,EE302,,ee302,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[13].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[13].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[14].code,EE202,,ee202,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[14].grade,A,,a,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[14].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[15].code,EE301,,ee301,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[15].grade,O,,o,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[15].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[16].code,MA101,,ma101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[16].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[16].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[17].code,EE303,,ee303,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[17].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[17].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[18].code,CH101,,ch101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[18].grade,O,,o,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[18].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[19].code,EE202,,ee202,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[19].grade,A+,,a+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[19].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[20].code,CH101,,ch101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[20].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[20].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[21].code,ME100,,me100,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[21].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[21].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[22].code,EE201,,ee201,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[22].grade,A,,a,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[22].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[23].code,PH101,,ph101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[23].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[23].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[24].code,EE301,,ee301,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[24].grade,B+,,b+,,False,False,1.0,2,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[24].credits,3,,3,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[25].code,ES101,,es101,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[25].grade,O,,o,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[25].credits,2,,2,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[26].code,MA102,,ma102,,False,False,1.0,5,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[26].grade,O,,o,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[26].credits,4,,4,,False,False,1.0,1,0.9,8503
DOC-5F369A0A_scanner_copy,marksheet,scanner_copy,subject[27].code,PH101,,ph101,,False,False,1.0,5,0.9,8503
